Interation,mean obj,max obj,constraint,max cons,lag,loss,lambda
1225,3515.27001953125,3841.96142578125,6.745759010314941,206.0587158203125,-149407.21875,0.2634233236312866,2.5027105808258057
1226,3571.5537109375,3807.483642578125,29.708518981933594,161.083251953125,-151367.765625,0.2588522136211395,2.750607967376709
1227,3595.568115234375,3771.51904296875,35.808692932128906,138.9476318359375,-153576.53125,0.25379738211631775,2.8782906532287598
1228,3576.43798828125,3783.831298828125,19.503864288330078,131.8092041015625,-157163.515625,0.24579788744449615,2.7872722148895264
1229,3511.4873046875,3756.33642578125,-20.425554275512695,92.4449462890625,-161353.234375,0.23677287995815277,2.473203182220459
1230,3429.260498046875,3768.636474609375,-69.0733413696289,96.4931640625,-163123.796875,0.23305927217006683,1.941056728363037
1231,3330.272216796875,3805.769287109375,-126.10953521728516,136.0472412109375,-161050.9375,0.23741282522678375,1.3224273920059204
1232,3221.616455078125,3744.366943359375,-187.91290283203125,75.3240966796875,-155090.03125,0.25039079785346985,1.1337398290634155
1233,3330.59033203125,3808.7314453125,-125.98336029052734,137.551025390625,-154012.25,0.2528119385242462,1.0987297296524048
1234,3429.941162109375,3768.9912109375,-68.78506469726562,96.615234375,-154729.71875,0.25119760632514954,1.1811996698379517
1235,3512.997802734375,3756.758056640625,-19.736309051513672,94.9619140625,-155622.859375,0.2492024153470993,1.3948595523834229
1236,3579.96142578125,3796.296630859375,21.155420303344727,138.1495361328125,-155242.90625,0.25004926323890686,1.507506012916565
1237,3528.470947265625,3774.84375,-10.928947448730469,102.6458740234375,-154782.859375,0.25107845664024353,1.6794053316116333
1238,3554.5380859375,3779.178466796875,4.323415279388428,116.996826171875,-154169.109375,0.2524581253528595,1.7108885049819946
1239,3478.751220703125,3764.7802734375,-41.02286148071289,97.9459228515625,-154063.234375,0.2526969015598297,1.6157658100128174
1240,3386.284912109375,3802.41748046875,-94.73566436767578,136.740478515625,-153478.21875,0.2540202736854553,1.6924529075622559
1241,3480.340576171875,3775.15478515625,-40.32143783569336,102.1239013671875,-153386.703125,0.2542279064655304,1.8784860372543335
1242,3558.954345703125,3781.644287109375,6.543598651885986,118.2115478515625,-153165.53125,0.2547304332256317,2.1687076091766357
1243,3613.778076171875,3823.025390625,41.066322326660156,159.1961669921875,-152129.671875,0.2570973038673401,2.4688165187835693
1244,3613.2138671875,3795.248779296875,45.77836990356445,145.9783935546875,-153021.6875,0.25505781173706055,2.71005916595459
1245,3584.639404296875,3816.9296875,37.24601364135742,166.7545166015625,-154951.03125,0.25070175528526306,2.820021390914917
1246,3523.7158203125,3859.240966796875,11.745043754577637,215.8133544921875,-155808.125,0.24879056215286255,2.7649950981140137
1247,3431.029541015625,3789.426513671875,-30.66609764099121,178.2545166015625,-156209.1875,0.24790124595165253,2.540468454360962
1248,3335.103759765625,3837.64404296875,-74.9212646484375,212.5992431640625,-155206.1875,0.2501312494277954,2.2263472080230713
1249,3231.03125,3817.59814453125,-123.67147827148438,198.8209228515625,-152886.015625,0.2553669810295105,1.8885467052459717
1250,3121.1259765625,3764.9287109375,-176.03273010253906,176.9910888671875,-149773.78125,0.2625625729560852,1.7633806467056274
1251,3214.16796875,3800.53759765625,-132.71917724609375,189.5692138671875,-148154.265625,0.26638680696487427,1.8061617612838745
1252,3317.318115234375,3826.99365234375,-84.72140502929688,206.4935302734375,-148231.5,0.2662031650543213,1.9509896039962769
1253,3411.779296875,3769.925048828125,-41.40951919555664,167.2547607421875,-149298.390625,0.2636794149875641,2.1769139766693115
1254,3502.441162109375,3837.779541015625,-0.2081323266029358,203.5936279296875,-149835.953125,0.2624168395996094,2.4276912212371826
1255,3560.76171875,3792.78857421875,23.84633445739746,153.77783203125,-151678.921875,0.2581340968608856,2.6619012355804443
1256,3587.641845703125,3771.384765625,31.463600158691406,131.0750732421875,-153731.09375,0.25344738364219666,2.7827110290527344
1257,3572.054931640625,3771.279296875,17.012571334838867,129.841796875,-156874.96875,0.24643196165561676,2.685079336166382
1258,3508.733642578125,3753.3017578125,-22.06336784362793,90.642578125,-160848.671875,0.23784194886684418,2.3723464012145996
1259,3427.359619140625,3755.72900390625,-70.2645263671875,89.6142578125,-162471.0625,0.2344215214252472,1.8416311740875244
1260,3329.088134765625,3791.410400390625,-126.924560546875,128.349365234375,-160185.125,0.23925526440143585,1.2759979963302612
1261,3221.017333984375,3730.8916015625,-188.41590881347656,75.5970458984375,-154584.625,0.2515232563018799,1.1024608612060547
1262,3329.635498046875,3794.592041015625,-126.67266082763672,129.9744873046875,-153781.3125,0.2533337473869324,1.0821571350097656
1263,3428.419921875,3761.029052734375,-69.77243041992188,92.288818359375,-154656.046875,0.2513628900051117,1.1608484983444214
1264,3510.69091796875,3757.546875,-21.141992568969727,92.7445068359375,-155506.796875,0.24946081638336182,1.3676224946975708
1265,3576.15625,3783.89453125,18.937774658203125,131.4234619140625,-155052.34375,0.25047504901885986,1.4712563753128052
1266,3521.48046875,3767.010986328125,-15.092951774597168,98.059814453125,-154743.46875,0.25116679072380066,1.524774432182312
1267,3489.2431640625,3777.56494140625,-34.85190200805664,107.6915283203125,-154409.140625,0.25191766023635864,1.6980345249176025
1268,3552.294921875,3774.32275390625,2.416701555252075,113.753173828125,-153907.53125,0.2530484199523926,1.738274335861206
1269,3476.012939453125,3776.471435546875,-43.135498046875,102.2120361328125,-153755.84375,0.2533913850784302,1.6740728616714478
1270,3381.423583984375,3813.83056640625,-97.94800567626953,141.9564208984375,-153424.140625,0.2541429400444031,1.6598540544509888
1271,3392.8505859375,3808.23974609375,-91.47809600830078,139.609375,-153020.65625,0.2550601363182068,1.7553576231002808
1272,3487.74365234375,3776.25537109375,-36.50418472290039,102.6431884765625,-153031.21875,0.2550360858440399,1.94833242893219
1273,3565.2529296875,3790.177734375,9.784184455871582,122.585205078125,-153001.09375,0.2551046907901764,2.2489888668060303
1274,3619.947998046875,3832.76708984375,44.319427490234375,164.3077392578125,-152152.140625,0.2570457458496094,2.557513475418091
1275,3618.721435546875,3816.93701171875,49.33012771606445,156.8699951171875,-153578.234375,0.25379353761672974,2.7990562915802
1276,3584.5380859375,3824.0888671875,37.86243438720703,178.5579833984375,-155408.140625,0.24968063831329346,2.8984453678131104
1277,3518.573974609375,3850.505859375,9.70165729522705,211.7476806640625,-156267.8125,0.2477715164422989,2.817077159881592
1278,3424.478271484375,3780.41064453125,-33.475250244140625,174.0677490234375,-156592.890625,0.24705339968204498,2.5693647861480713
1279,3328.15087890625,3848.69970703125,-77.95352935791016,219.1236572265625,-155343.890625,0.2498238980770111,2.2342498302459717
1280,3222.25,3813.46337890625,-127.68712615966797,198.0164794921875,-152653.3125,0.255898118019104,1.902414321899414
1281,3111.536865234375,3756.242919921875,-180.4940185546875,172.9466552734375,-149608.84375,0.26294949650764465,1.7722903490066528
1282,3196.3193359375,3815.41552734375,-141.15945434570312,199.2803955078125,-147914.0,0.2669588625431061,1.811605453491211
1283,3301.451171875,3820.4091796875,-92.08267211914062,203.9151611328125,-147876.75,0.267047643661499,1.9475866556167603
1284,3396.64306640625,3750.69775390625,-48.37041091918945,157.9710693359375,-148978.78125,0.2644329071044922,2.1646807193756104
1285,3489.4658203125,3818.9375,-6.001870155334473,194.4659423828125,-149632.1875,0.26289471983909607,2.4200658798217773
1286,3555.5546875,3807.7158203125,22.14043617248535,169.3394775390625,-151224.484375,0.2591835856437683,2.6756486892700195
1287,3590.733154296875,3795.92626953125,34.09547424316406,146.6090087890625,-153362.734375,0.2542823255062103,2.841341257095337
1288,3585.2216796875,3798.681640625,24.85509490966797,145.1029052734375,-155922.609375,0.2485363632440567,2.797431230545044
1289,3526.94482421875,3752.4921875,-11.638163566589355,101.529296875,-160484.8125,0.23861591517925262,2.5240957736968994
1290,3448.322998046875,3738.79638671875,-58.46273422241211,81.7974853515625,-162795.921875,0.23374256491661072,2.0269505977630615
1291,3352.963623046875,3773.783203125,-113.67147827148438,120.071044921875,-161453.71875,0.23656055331230164,1.4110686779022217
1292,3246.111572265625,3728.3310546875,-174.57972717285156,90.5771484375,-156133.703125,0.24806834757328033,1.2369296550750732
1293,3353.06689453125,3777.47509765625,-113.67732238769531,121.9334716796875,-154931.875,0.25074461102485657,1.2117441892623901
1294,3449.095458984375,3745.12353515625,-58.16096115112305,84.9617919921875,-155245.671875,0.2500430643558502,1.3100324869155884
1295,3528.677734375,3752.03955078125,-10.918173789978027,101.129150390625,-155488.640625,0.24950121343135834,1.5413285493850708
1296,3589.072998046875,3790.00634765625,26.095975875854492,139.8408203125,-154438.828125,0.2518509030342102,1.654360055923462
1297,3528.939697265625,3769.1357421875,-11.242167472839355,99.1103515625,-154505.0,0.25170212984085083,1.61858069896698
1298,3449.779296875,3773.63134765625,-58.267723083496094,99.1925048828125,-154385.640625,0.251970499753952,1.5863851308822632
1299,3428.412109375,3789.6337890625,-70.92378997802734,108.3221435546875,-153834.171875,0.2532142102718353,1.6960500478744507
